name,price,rating,category,features
Whirlpool SAI18B52MCD1 1.5 Ton 5 Star Inverter Split AC,"₹24,990",--rating: 4.65;,AC,"['Split AC', '1.5 Ton Capacity', 'Air Swing', 'Auto Restart', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis', 'Night Glow Buttons', '5 Star Rating']"
Carrier CAI18ER3R34F0 1.5 Ton 3 Star 2024 Inverter Split Ac,"₹22,990",--rating: 4.55;,AC,"['Split AC', '1.5 Ton Capacity', 'Hidden Panel Display', '2-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Auto Clean']"
O General ASGG18CGAB-B 1.5 Ton 5 Star Inverter Split AC,"₹67,990",--rating: 4.1;,AC,"['Split AC', '1.5 Ton Capacity', 'LED Panel Display', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Hot And Cold', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis']"
Haier HSU18V-POW5BN-INV 1.5 Ton 5 Star 2025 Inverter Split AC,"₹37,990",--rating: 4.55;,AC,"['Split AC', '1.5 Ton Capacity', 'Hidden Panel Display', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Auto Clean']"
Voltas 183V XAZX 1.5 Ton 3 Star Split Inverter AC,"₹22,990",--rating: 4.55;,AC,"['Split AC', '1.5 Ton Capacity', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis', 'Memory Feature', 'Night Glow Buttons']"
Panasonic CS/CU-NU18XKYWA 1.5 Ton 5 Star Inverter Split AC,"₹29,990",--rating: 4.3;,AC,"['Split AC', '1.5 Ton Capacity', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Sleep Mode', 'Dust Filter', 'Night Glow Buttons', '5 Star Rating']"
MarQ by Flipakart 073IPG24WQV2 0.75 Ton 3 Star 2025 Inverter Split AC,"₹19,990",--rating: 4.75;,AC,"['Split AC', '0.75 Ton Capacity', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis', 'Memory Feature', 'Night Glow Buttons']"
Daikin MTKL50XV16 1.5 Ton 3 Star 2026 Inverter Split AC,"₹37,490",--rating: 4;,AC,"['Split AC', '1.5 Ton Capacity', 'Triple Display Panel Display', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'PM 2.5 Filter', 'Self Diagnosis']"
Daikin MTKM50XV16 1.5 Ton 5 Star 2026 Inverter Split AC,"₹52,990",--rating: 4.15;,AC,"['Split AC', '1.5 Ton Capacity', 'Triple Display Panel Display', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'PM 2.5 Filter', 'Self Diagnosis']"
Voltas 183INV Can 1.5 Ton 3 Star 2026 Inverter Split AC,"₹33,989",--rating: 4;,AC,"['Split AC', '1.5 Ton Capacity', 'Hidden LED Panel Display', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis', 'Memory Feature']"
Haier HSU11V-TMS3BN-INV 1 Ton 3 Star 2025 Inverter Split AC,"₹23,990",--rating: 4.6;,AC,"['Split AC', '1 Ton Capacity', 'Hidden Panel Display', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis']"
Daikin FTKM50UV16VA 1.5 Ton 5 Star Inverter Split AC,"₹39,138",--rating: 4;,AC,"['Split AC', '1.5 Ton Capacity', 'LED Panel Display', 'Air Swing', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis']"
Lloyd GLS18I3FWBEW 1.5 Ton 3 Star 2023 Inverter Split AC,"₹25,490",--rating: 4.35;,AC,"['Split AC', '1.5 Ton Capacity', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', '3 Star Rating', 'Copper Condenser Coil']"
Panasonic CS/CU-NU18BKY5WX 1.5 Ton 5 Star 2026 Inverter Split AC,"₹47,989",--rating: 4.7;,AC,"['Split AC', '1.5 Ton Capacity', 'Hidden Panel Display', '4-Way Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Voice Control', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter']"
Blue Star IA318ZXUS 1.5 Ton 3 Star 2026 Inverter Split AC,"₹37,489",--rating: 4.6;,AC,"['Split AC', '1.5 Ton Capacity', '4-Way Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Voice Control', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis']"
LG AW-Q18WUZA 1.5 Ton 5 Star 2026 Inverter Window AC,"₹41,490",--rating: 4.75;,AC,"['Window AC', '1.5 Ton Capacity', 'LED Panel Display', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis', 'Memory Feature']"
Voltas 185V Vectra Prism 1.5 Ton 5 Star Inverter Split AC,"₹36,999",--rating: 4.75;,AC,"['Split AC', '1.5 Ton Capacity', 'LED Panel Display', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis']"
Daikin FTKL50XV16VAA 1.5 Ton 3 Star 2026 Inverter Split AC,"₹37,990",--rating: 4.3;,AC,"['Split AC', '1.5 Ton Capacity', 'Triple Display Panel Display', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'PM 2.5 Filter', 'Self Diagnosis']"
Panasonic CS/CU-EU18CKY3F 1.5 Ton 3 Star 2026 Inverter Split AC,"₹37,990",--rating: 4.75;,AC,"['Split AC', '1.5 Ton Capacity', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis', '3 Star Rating']"
Samsung AR50F19D15H 1.5 Ton 5 Star 2025 Inverter Split AC,"₹36,490",--rating: 4.35;,AC,"['Split AC', '1.5 Ton Capacity', 'LED Panel Display', '4-Way Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Voice Control', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter']"
LG AS-Q19YNZE1 1.5 Ton 5 Star 2026 Inverter Split AC,"₹48,489",--rating: 4.25;,AC,"['Split AC', '1.5 Ton Capacity', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis', 'Night Glow Buttons']"
Blue Star IA318DXU 1.5 Ton 3 Star 2026 Inverter Split AC,"₹35,849",--rating: 4.5;,AC,"['Split AC', '1.5 Ton Capacity', 'LED Panel Display', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'PM 2.5 Filter', 'Self Diagnosis']"
MITSUBISHI DXK25CAPDA-W 2.15 Ton 2 Star 2026 Split AC,"₹77,009",--rating: 4.45;,AC,"['Split AC', '2.15 Ton Capacity', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Sleep Mode', 'Dust Filter', 'PM 2.5 Filter', 'Self Diagnosis', 'Memory Feature', 'Auto Clean']"
Blue Star IA518ZXUS 1.5 Ton 5 Star 2026 Inverter Split AC,"₹47,490",--rating: 4.05;,AC,"['Split AC', '1.5 Ton Capacity', '4-Way Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Voice Control', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis']"
Voltas 185INV Vertis Ai Zest Gold 1.5 Ton 5 Star 2026 Inverter Split AC,"₹46,790",--rating: 4.55;,AC,"['Split AC', '1.5 Ton Capacity', 'Digital LED Panel Display', '4-Way Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter']"
Haier HSA19KHD-GAI5NB-I 1.6 Ton 5 Star 2026 Inverter Split AC,"₹48,990",--rating: 4.1;,AC,"['Split AC', '1.6 Ton Capacity', 'LED Panel Display', '4-Way Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Voice Control', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter']"
Daikin FTKP50XV16VKA 1.5 Ton 4 Star 2026 Inverter Split AC,"₹40,990",--rating: 4.55;,AC,"['Split AC', '1.5 Ton Capacity', 'Triple Display Panel Display', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'PM 2.5 Filter', 'Self Diagnosis']"
Daikin FTKL50XV16VKA 1.5 Ton 3 Star 2026 Inverter Split AC,"₹37,990",--rating: 4.05;,AC,"['Split AC', '1.5 Ton Capacity', 'Triple Display Panel Display', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'PM 2.5 Filter', 'Self Diagnosis']"
Hitachi RAS.V518PCDIBT1 1.5 Ton 5 Star 2026 Inverter Split AC,"₹44,891",--rating: 4.2;,AC,"['Split AC', '1.5 Ton Capacity', '3 in 1 SmartView Panel Display', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis']"
Samsung AR50F12D0LH 1 Ton 3 Star 2025 Inverter Split AC,"₹25,990",--rating: 4.6;,AC,"['Split AC', '1 Ton Capacity', 'LED Panel Display', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis']"
Blue Star ID518GNURS 1.5 Ton 4 Star 2026 Inverter Split AC,"₹40,490",--rating: 4.7;,AC,"['Split AC', '1.5 Ton Capacity', 'LED Panel Display', '4-Way Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter']"
Blue Star IA318TXU 1.5 Ton 3 Star 2026 Inverter Split AC,"₹37,990",--rating: 4.4;,AC,"['Split AC', '1.5 Ton Capacity', 'LED Panel Display', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis']"
LG AS-Q18HWXE 1.5 Ton 3 Star 2026 Inverter Split AC,"₹37,490",--rating: 4.5;,AC,"['Split AC', '1.5 Ton Capacity', 'Digital Panel Display', '4-Way Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Voice Control', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter']"
Daikin MTKU42UV16U 1.2 Ton 5 Star 2025 Inverter Split AC,"₹35,490",--rating: 4.45;,AC,"['Split AC', '1.2 Ton Capacity', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'PM 2.5 Filter', 'Self Diagnosis', 'Auto Clean']"
Voltas 185INV Vectra Emerald 1.5 Ton 5 Star 2026 Inverter Split AC,"₹44,800",--rating: 4.15;,AC,"['Split AC', '1.5 Ton Capacity', 'Hidden Panel Display', '2-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Memory Feature']"
Blue Star IA518VXUS 1.5 Ton 5 Star 2026 Inverter Split AC,"₹47,190",--rating: 4.2;,AC,"['Split AC', '1.5 Ton Capacity', 'LED Panel Display', '4-Way Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Voice Control', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter']"
Daikin FTKM50XV16 1.5 Ton 5 Star Inverter Split AC,"₹50,990",--rating: 4.2;,AC,"['Split AC', '1.5 Ton Capacity', 'LED Panel Display', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'PM 2.5 Filter', 'Self Diagnosis']"
Lloyd GLS18I3AGGSC 1.5 Ton 3 Star 2026 Inverter Split AC,"₹33,489",--rating: 4.25;,AC,"['Split AC', '1.5 Ton Capacity', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis', 'Auto Clean']"
MITSUBISHI RAM-AE22VG 1.8 Ton 2 Star Split AC,"₹47,829",--rating: 4.25;,AC,"['Split AC', '1.8 Ton Capacity', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Sleep Mode', 'Dust Filter', 'PM 2.5 Filter', 'Self Diagnosis', '2 Star Rating']"
Onida IR195GLC 1.5 Ton 5 Star Inverter Split AC,"₹32,990",--rating: 4.6;,AC,"['Split AC', '1.5 Ton Capacity', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', '5 Star Rating', '100% Grooved Copper Condenser Coil']"
MITSUBISHI DXK18YAMDA-W 1.5 Ton 3 Star 2026 Inverter Split AC,"₹59,090",--rating: 4;,AC,"['Split AC', '1.5 Ton Capacity', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'PM 2.5 Filter', 'Self Diagnosis', 'Memory Feature', 'Auto Clean']"
Blue Star IA318MXU 1.5 Ton 3 Star 2026 Inverter Split AC,"₹39,990",--rating: 4.5;,AC,"['Split AC', '1.5 Ton Capacity', 'Hidden Panel Display', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'HEPA Filter', 'Self Diagnosis']"
Panasonic CS/CU-EU18CKY5XFM 1.5 Ton 5 Star 2026 Inverter Split AC,"₹47,890",--rating: 4.15;,AC,"['Split AC', '1.5 Ton Capacity', 'Hidden Panel Display', '4-Way Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Voice Control', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter']"
MarQ by Flipakart 103IPG25WQV2 1 Ton 3 Star 2025 Inverter Split AC,"₹21,990",--rating: 4.15;,AC,"['Split AC', '1 Ton Capacity', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis', 'Memory Feature', 'Night Glow Buttons']"
Hitachi Ikasu 5400FXL 1.5 Ton 5 Star 2023 Inverter Split AC,"₹28,990",--rating: 4.35;,AC,"['Split AC', '1.5 Ton Capacity', 'Hidden Panel Display', 'Air Swing', 'Auto Restart', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Night Glow Buttons']"
Blue Star IA318EXU 1.5 Ton 3 Star 2026 Inverter Split AC,"₹37,190",--rating: 4.1;,AC,"['Split AC', '1.5 Ton Capacity', 'LED Panel Display', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'PM 2.5 Filter', 'Self Diagnosis']"
MarQ by Flipakart 105IPG26WQ 1 Ton 5 Star 2026 Inverter Split AC,"₹27,490",--rating: 4.35;,AC,"['Split AC', '1 Ton Capacity', 'LED Panel Display', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis']"
Panasonic CS/CU-EU18CKY3XFH 1.5 Ton 3 Star 2026 Inverter Split AC,"₹41,990",--rating: 4.35;,AC,"['Split AC', '1.5 Ton Capacity', 'Hidden Panel Display', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis']"
LG AS-Q19MNXE 1.5 Ton 3 Star 2026 Inverter Split AC,"₹40,990",--rating: 4.3;,AC,"['Split AC', '1.5 Ton Capacity', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis', 'Night Glow Buttons']"
Godrej HIC 18Q3TH 1.5 Ton 3 Star 2026 Inverter Split AC,"₹31,790",--rating: 4.1;,AC,"['Split AC', '1.5 Ton Capacity', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis', 'Auto Clean']"
Carrier CAI18EE3R36F1 1.5 Ton 3 Star 2026 Inverter Split AC,"₹36,490",--rating: 4.25;,AC,"['Split AC', '1.5 Ton Capacity', 'Digital LED Panel Display', '2-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'PM 2.5 Filter', 'Self Diagnosis', 'Memory Feature']"
Blue Star WFA312LXU 1 Ton 3 Star 2026 Window AC,"₹29,990",--rating: 4.35;,AC,"['Window AC', '1 Ton Capacity', 'LED Panel Display', '2-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis', 'Memory Feature']"
Panasonic CS/CU-SU18BKY3W 1.5 Ton 3 Star 2026 Inverter Split AC,"₹37,990",--rating: 4.55;,AC,"['Split AC', '1.5 Ton Capacity', 'Hidden Panel Display', '2-Way Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Voice Control', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter']"
MarQ by Flipakart 155IPG25WQ 1.5 Ton 5 Star 2025 Inverter Split AC,"₹28,990",--rating: 4.7;,AC,"['Split AC', '1.5 Ton Capacity', 'LED Panel Display', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis', 'Memory Feature']"
MarQ by Flipakart 153IPG25WQ 1.5 Ton 3 Star 2025 Inverter Split AC,"₹24,990",--rating: 4.25;,AC,"['Split AC', '1.5 Ton Capacity', 'LED Panel Display', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis', 'Memory Feature']"
Voltas 183V Vectra Zenith Silver 1.5 Ton 3 Star 2024 Inverter Split AC,"₹31,990",--rating: 4.55;,AC,"['Split AC', '1.5 Ton Capacity', '2-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis', '3 Star Rating']"
Voltas 072 Vectra Elegant 0.6 Ton 2 Star 2023 Split AC,"₹23,890",--rating: 4.3;,AC,"['Split AC', '0.6 Ton Capacity', '4-Way Air Swing', 'Auto Restart', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis', 'Night Glow Buttons', '2 Star Rating']"
LG MS-Q18YNZA 1.5 Ton 5 Star 2021 Inverter Split AC,"₹34,419",--rating: 4.05;,AC,"['Split AC', '1.5 Ton Capacity', 'Magic Display Panel Display', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis', 'Memory Feature']"
Carrier CAI24EE5R36W1 2 Ton 5 Star 2026 Inverter Split AC,"₹58,989",--rating: 4.05;,AC,"['Split AC', '2 Ton Capacity', 'Digital LED Panel Display', '2-Way Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Voice Control', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'PM 2.5 Filter']"
Godrej WIC 18F5TG 1.5 Ton 5 Star 2026 Inverter Window AC,"₹34,490",--rating: 4.05;,AC,"['Window AC', '1.5 Ton Capacity', 'LED Panel Display', 'Air Swing', 'Auto Restart', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis', 'Memory Feature']"
Carrier CIW19EC3R36F0 1.5 Ton 3 Star 2026 Inverter Window AC,"₹32,999",--rating: 4.4;,AC,"['Window AC', '1.5 Ton Capacity', 'LED Panel Display', '2-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Memory Feature']"
Lloyd GLS18I5KWFGR 1.5 Ton 4 Star 2026 Inverter Split AC,"₹38,490",--rating: 4.7;,AC,"['Split AC', '1.5 Ton Capacity', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Auto Clean', '4 Star Rating']"
Carrier CIW19EC5R36F0 1.5 Ton 5 Star 2026 Inverter Window AC,"₹35,999",--rating: 4.5;,AC,"['Window AC', '1.5 Ton Capacity', 'LED Panel Display', '2-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Memory Feature']"
MITSUBISHI DXK20CAPDA-W 1.6 Ton 2 Star 2026 Split AC,"₹51,490",--rating: 4.75;,AC,"['Split AC', '1.6 Ton Capacity', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Sleep Mode', 'Dust Filter', 'PM 2.5 Filter', 'Self Diagnosis', 'Memory Feature', 'Auto Clean']"
Lloyd GLS18I5KOCGR 1.5 Ton 5 Star 2025 Inverter Split AC,"₹41,850",--rating: 4.55;,AC,"['Split AC', '1.5 Ton Capacity', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'Auto Clean', '5 Star Rating']"
MITSUBISHI DXK27YAMDA-W 2.25 Ton 3 Star 2026 Inverter Split AC,"₹70,990",--rating: 4.2;,AC,"['Split AC', '2.25 Ton Capacity', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'PM 2.5 Filter', 'Self Diagnosis', 'Memory Feature', 'Auto Clean']"
MITSUBISHI DXK21YAMDA-W 1.75 Ton 3 Star 2026 Inverter Split AC,"₹59,990",--rating: 4.7;,AC,"['Split AC', '1.75 Ton Capacity', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'PM 2.5 Filter', 'Self Diagnosis', 'Memory Feature', 'Auto Clean']"
Lloyd GLS12I3AGCSR 1 Ton 3 Star 2025 Inverter Split AC,"₹32,499",--rating: 4.5;,AC,"['Split AC', '1 Ton Capacity', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'Auto Clean', '3 Star Rating']"
Daikin FTQ30XV16VBA 0.9 Ton 2 Star 2026 Split AC,"₹25,490",--rating: 4.4;,AC,"['Split AC', '0.9 Ton Capacity', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Sleep Mode', 'Dust Filter', 'PM 2.5 Filter', 'Self Diagnosis', 'Auto Clean']"
Daikin FTKL71XV16MAA 2 Ton 3 Star 2026 Inverter Split AC,"₹64,900",--rating: 4.7;,AC,"['Split AC', '2 Ton Capacity', 'Triple Display Panel Display', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'PM 2.5 Filter', 'Self Diagnosis']"
MITSUBISHI SRK24YYM-W6 2.1 Ton 4 Star 2025 Inverter Split AC,"₹77,990",--rating: 4.15;,AC,"['Split AC', '2.1 Ton Capacity', 'Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'PM 2.5 Filter', 'Self Diagnosis', 'Memory Feature']"
MITSUBISHI SRK18YXS2-W6 1.65 Ton 5 Star 2025 Inverter Split AC,"₹57,490",--rating: 4.3;,AC,"['Split AC', '1.65 Ton Capacity', 'Air Swing', 'Auto Restart', 'Inverter', 'Hot And Cold', 'Sleep Mode', 'Dust Filter', 'PM 2.5 Filter', 'Self Diagnosis', 'Memory Feature', 'Auto Clean']"
Voltas 182FS Prism 1.5 Ton 2 Star 2026 Window AC,"₹30,990",--rating: 4.15;,AC,"['Window AC', '1.5 Ton Capacity', '7 Segment LED Panel Display', '4-Way Air Swing', 'Auto Restart', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Memory Feature', 'Night Glow Buttons']"
Godrej HIC 18J5TG 1.5 Ton 5 Star 2026 Inverter Split AC,"₹38,990",--rating: 4.45;,AC,"['Split AC', '1.5 Ton Capacity', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis', 'Auto Clean']"
Godrej HIC 18Y3TG 1.5 Ton 3 Star 2026 Inverter Split AC,"₹31,650",--rating: 4.7;,AC,"['Split AC', '1.5 Ton Capacity', '2-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis', 'Auto Clean']"
MarQ by Flipakart 103IPG26WQ 1 Ton 3 Star 2026 Inverter Split AC,"₹22,990",--rating: 4.6;,AC,"['Split AC', '1 Ton Capacity', 'LED Panel Display', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis']"
MarQ by Flipakart 155IPG26WQ 1.5 Ton 5 Star 2026 Inverter Split AC,"₹29,990",--rating: 4.7;,AC,"['Split AC', '1.5 Ton Capacity', 'LED Panel Display', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis']"
Hisense AS-18TR4RE5CE03 1.5 Ton 5 Star 2026 Inverter Split AC,"₹32,490",--rating: 4.3;,AC,"['Split AC', '1.5 Ton Capacity', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'PM 2.5 Filter', 'Auto Clean', '5 Star Rating']"
Hitachi RAS.Y319PCDISL 1.5 Ton 3 Star 2026 Inverter Split AC,"₹44,950",--rating: 4.65;,AC,"['Split AC', '1.5 Ton Capacity', '3 in 1 SmartView Panel Display', '4-Way Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Voice Control', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter']"
Hitachi RAS.E318PCC2B 1.5 Ton 3 Star 2025 Inverter Split AC,"₹31,490",--rating: 4;,AC,"['Split AC', '1.5 Ton Capacity', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', '3 Star Rating', 'Copper Condenser Coil']"
Haier HSU19K-PYAIN5BN-INV 1.6 Ton 5 Star 2025 Inverter Split AC,"₹42,850",--rating: 4.1;,AC,"['Split AC', '1.6 Ton Capacity', 'Hidden LED Panel Display', '4-Way Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter']"
